candidate_id,search_stage,architecture,motor_envelope,frame_layout,frame_section,belt_layout,pto_x_offset_from_motor_mm,pto_axis_x_mm,pto_axis_z_mm,pto_belt_plane_abs_y_mm,drive_belt_plane_abs_y_mm,frame_rail_abs_y_mm,l_bracket_size,l_bracket_placement,l_bracket_x_offset_mm,center_pto_end_gap_mm,coupling_candidate,belt_to_fixed_clearance_mm,belt_to_l_bracket_clearance_mm,pto_rotation_to_fixed_clearance_mm,pto_rotation_to_l_bracket_clearance_mm,pto_safety_to_kp000_clearance_mm,drive_pto_belt_safety_gap_mm,clutch_to_belt_clearance_mm,clutch_to_fixed_clearance_mm,pto_rotation_bottom_z_mm,total_width_mm,absolute_contract_pass,target_contract_pass,score,status,rejection_reason
S9-PY82.5-DY35.0-FY10.0-LX80.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,58.0,L_LARGE,FORE_AFT_X,80.0,60.0,C1,-1.0,20.0,-1.0,20.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,42.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY35.0-FY10.0-LX80.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,117.5,58.0,L_LARGE,FORE_AFT_X,80.0,70.0,C1,-1.0,20.0,-1.0,20.0,7.5,4.0,10.0,12.0,260.0,290.0,False,False,43.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY00.0-LX65.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,48.0,L_LARGE,FORE_AFT_X,65.0,50.0,C1,9.0,5.0,9.0,5.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,7.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY00.0-LX65.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,48.0,L_LARGE,FORE_AFT_X,65.0,60.0,C1,9.0,5.0,9.0,5.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,6.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY00.0-LX65.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,48.0,L_LARGE,FORE_AFT_X,65.0,70.0,C1,9.0,5.0,9.0,5.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,7.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY00.0-LX70.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,48.0,L_LARGE,FORE_AFT_X,70.0,50.0,C1,9.0,10.0,9.0,10.0,7.5,9.0,10.0,12.0,260.0,290.0,True,False,6.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY40.0-FY00.0-LX70.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,9.0,10.0,9.0,10.0,7.5,9.0,10.0,12.0,260.0,290.0,True,False,5.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY40.0-FY00.0-LX70.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,48.0,L_LARGE,FORE_AFT_X,70.0,70.0,C1,9.0,10.0,9.0,10.0,7.5,9.0,10.0,12.0,260.0,290.0,True,False,6.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY40.0-FY00.0-LX75.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,48.0,L_LARGE,FORE_AFT_X,75.0,50.0,C1,9.0,15.0,9.0,15.0,7.5,9.0,10.0,12.0,260.0,290.0,True,False,7.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY40.0-FY00.0-LX75.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,48.0,L_LARGE,FORE_AFT_X,75.0,60.0,C1,9.0,15.0,9.0,15.0,7.5,9.0,10.0,12.0,260.0,290.0,True,False,6.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY40.0-FY00.0-LX75.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,48.0,L_LARGE,FORE_AFT_X,75.0,70.0,C1,9.0,15.0,9.0,15.0,7.5,9.0,10.0,12.0,260.0,290.0,True,False,7.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY40.0-FY00.0-LX80.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,48.0,L_LARGE,FORE_AFT_X,80.0,50.0,C1,9.0,20.0,9.0,20.0,7.5,9.0,10.0,12.0,260.0,290.0,True,False,8.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY40.0-FY00.0-LX80.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,48.0,L_LARGE,FORE_AFT_X,80.0,60.0,C1,9.0,20.0,9.0,20.0,7.5,9.0,10.0,12.0,260.0,290.0,True,False,7.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY40.0-FY00.0-LX80.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,48.0,L_LARGE,FORE_AFT_X,80.0,70.0,C1,9.0,20.0,9.0,20.0,7.5,9.0,10.0,12.0,260.0,290.0,True,False,8.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY40.0-FY05.0-LX65.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,53.0,L_LARGE,FORE_AFT_X,65.0,50.0,C1,4.0,5.0,4.0,5.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,22.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY05.0-LX65.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,53.0,L_LARGE,FORE_AFT_X,65.0,60.0,C1,4.0,5.0,4.0,5.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,21.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY05.0-LX65.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,53.0,L_LARGE,FORE_AFT_X,65.0,70.0,C1,4.0,5.0,4.0,5.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,22.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY05.0-LX70.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,53.0,L_LARGE,FORE_AFT_X,70.0,50.0,C1,4.0,10.0,4.0,10.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,21.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY05.0-LX70.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,53.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,4.0,10.0,4.0,10.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,20.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY05.0-LX70.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,53.0,L_LARGE,FORE_AFT_X,70.0,70.0,C1,4.0,10.0,4.0,10.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,21.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY05.0-LX75.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,53.0,L_LARGE,FORE_AFT_X,75.0,50.0,C1,4.0,15.0,4.0,15.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,22.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY05.0-LX75.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,53.0,L_LARGE,FORE_AFT_X,75.0,60.0,C1,4.0,15.0,4.0,15.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,21.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY05.0-LX75.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,53.0,L_LARGE,FORE_AFT_X,75.0,70.0,C1,4.0,15.0,4.0,15.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,22.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY05.0-LX80.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,53.0,L_LARGE,FORE_AFT_X,80.0,50.0,C1,4.0,20.0,4.0,20.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,23.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY05.0-LX80.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,53.0,L_LARGE,FORE_AFT_X,80.0,60.0,C1,4.0,20.0,4.0,20.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,22.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY05.0-LX80.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,53.0,L_LARGE,FORE_AFT_X,80.0,70.0,C1,4.0,20.0,4.0,20.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,23.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY10.0-LX65.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,58.0,L_LARGE,FORE_AFT_X,65.0,50.0,C1,-1.0,5.0,-1.0,5.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,37.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY10.0-LX65.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,58.0,L_LARGE,FORE_AFT_X,65.0,60.0,C1,-1.0,5.0,-1.0,5.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,36.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY10.0-LX65.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,58.0,L_LARGE,FORE_AFT_X,65.0,70.0,C1,-1.0,5.0,-1.0,5.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,37.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY10.0-LX70.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,58.0,L_LARGE,FORE_AFT_X,70.0,50.0,C1,-1.0,10.0,-1.0,10.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,36.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY10.0-LX70.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,58.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,-1.0,10.0,-1.0,10.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,35.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY10.0-LX70.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,58.0,L_LARGE,FORE_AFT_X,70.0,70.0,C1,-1.0,10.0,-1.0,10.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,36.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY10.0-LX75.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,58.0,L_LARGE,FORE_AFT_X,75.0,50.0,C1,-1.0,15.0,-1.0,15.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,37.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY10.0-LX75.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,58.0,L_LARGE,FORE_AFT_X,75.0,60.0,C1,-1.0,15.0,-1.0,15.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,36.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY10.0-LX75.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,58.0,L_LARGE,FORE_AFT_X,75.0,70.0,C1,-1.0,15.0,-1.0,15.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,37.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY10.0-LX80.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,58.0,L_LARGE,FORE_AFT_X,80.0,50.0,C1,-1.0,20.0,-1.0,20.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,38.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY10.0-LX80.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,58.0,L_LARGE,FORE_AFT_X,80.0,60.0,C1,-1.0,20.0,-1.0,20.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,37.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY40.0-FY10.0-LX80.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,122.5,58.0,L_LARGE,FORE_AFT_X,80.0,70.0,C1,-1.0,20.0,-1.0,20.0,7.5,9.0,10.0,12.0,260.0,290.0,False,False,38.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY00.0-LX65.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,48.0,L_LARGE,FORE_AFT_X,65.0,50.0,C1,9.0,5.0,9.0,5.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,12.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY00.0-LX65.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,48.0,L_LARGE,FORE_AFT_X,65.0,60.0,C1,9.0,5.0,9.0,5.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,11.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY00.0-LX65.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,48.0,L_LARGE,FORE_AFT_X,65.0,70.0,C1,9.0,5.0,9.0,5.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,12.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY00.0-LX70.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,48.0,L_LARGE,FORE_AFT_X,70.0,50.0,C1,9.0,10.0,9.0,10.0,7.5,14.0,10.0,12.0,260.0,290.0,True,False,11.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY45.0-FY00.0-LX70.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,9.0,10.0,9.0,10.0,7.5,14.0,10.0,12.0,260.0,290.0,True,False,10.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY45.0-FY00.0-LX70.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,48.0,L_LARGE,FORE_AFT_X,70.0,70.0,C1,9.0,10.0,9.0,10.0,7.5,14.0,10.0,12.0,260.0,290.0,True,False,11.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY45.0-FY00.0-LX75.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,48.0,L_LARGE,FORE_AFT_X,75.0,50.0,C1,9.0,15.0,9.0,15.0,7.5,14.0,10.0,12.0,260.0,290.0,True,False,12.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY45.0-FY00.0-LX75.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,48.0,L_LARGE,FORE_AFT_X,75.0,60.0,C1,9.0,15.0,9.0,15.0,7.5,14.0,10.0,12.0,260.0,290.0,True,False,11.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY45.0-FY00.0-LX75.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,48.0,L_LARGE,FORE_AFT_X,75.0,70.0,C1,9.0,15.0,9.0,15.0,7.5,14.0,10.0,12.0,260.0,290.0,True,False,12.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY45.0-FY00.0-LX80.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,48.0,L_LARGE,FORE_AFT_X,80.0,50.0,C1,9.0,20.0,9.0,20.0,7.5,14.0,10.0,12.0,260.0,290.0,True,False,13.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY45.0-FY00.0-LX80.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,48.0,L_LARGE,FORE_AFT_X,80.0,60.0,C1,9.0,20.0,9.0,20.0,7.5,14.0,10.0,12.0,260.0,290.0,True,False,12.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY45.0-FY00.0-LX80.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,48.0,L_LARGE,FORE_AFT_X,80.0,70.0,C1,9.0,20.0,9.0,20.0,7.5,14.0,10.0,12.0,260.0,290.0,True,False,13.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY82.5-DY45.0-FY05.0-LX65.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,53.0,L_LARGE,FORE_AFT_X,65.0,50.0,C1,4.0,5.0,4.0,5.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,27.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY05.0-LX65.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,53.0,L_LARGE,FORE_AFT_X,65.0,60.0,C1,4.0,5.0,4.0,5.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,26.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY05.0-LX65.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,53.0,L_LARGE,FORE_AFT_X,65.0,70.0,C1,4.0,5.0,4.0,5.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,27.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY05.0-LX70.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,53.0,L_LARGE,FORE_AFT_X,70.0,50.0,C1,4.0,10.0,4.0,10.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,26.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY05.0-LX70.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,53.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,4.0,10.0,4.0,10.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,25.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY05.0-LX70.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,53.0,L_LARGE,FORE_AFT_X,70.0,70.0,C1,4.0,10.0,4.0,10.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,26.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY05.0-LX75.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,53.0,L_LARGE,FORE_AFT_X,75.0,50.0,C1,4.0,15.0,4.0,15.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,27.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY05.0-LX75.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,53.0,L_LARGE,FORE_AFT_X,75.0,60.0,C1,4.0,15.0,4.0,15.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,26.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY05.0-LX75.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,53.0,L_LARGE,FORE_AFT_X,75.0,70.0,C1,4.0,15.0,4.0,15.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,27.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY05.0-LX80.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,53.0,L_LARGE,FORE_AFT_X,80.0,50.0,C1,4.0,20.0,4.0,20.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,28.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY05.0-LX80.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,53.0,L_LARGE,FORE_AFT_X,80.0,60.0,C1,4.0,20.0,4.0,20.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,27.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY05.0-LX80.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,53.0,L_LARGE,FORE_AFT_X,80.0,70.0,C1,4.0,20.0,4.0,20.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,28.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
