candidate_id,search_stage,search_resolution,pto_belt_shift_mm,drive_belt_shift_mm,inner_support_type,inner_support_thickness_mm,inner_kp000_shift_inward_mm,outer_kp000_shift_outward_mm,fastener_orientation,fastener_style,pto_nominal_clearance_mm,pto_residual_clearance_mm,drive_nominal_clearance_mm,drive_residual_clearance_mm,pulley_60t_to_fixed_mm,belt_to_wiring_mm,inner_support_center_gap_mm,track_outer_margin_mm,total_width_mm,left_pto_outer_end_y_mm,right_pto_outer_end_y_mm,belt_intersection_count,fastener_intersection_count,tool_access_intersection_count,clutch_intersection_count,track_intersection_count,aluminum_2020_stock_used,aluminum_2040_stock_used,added_part_count,total_y_change_mm,serviceability_score,score,status,rejection_reason
S2-REF-T5-BP2.50-OP4.00,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,4.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,13.0,8.0,15.5,10.5,13.5,22.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,6.5,10.0,1130.5,CONDITIONAL_PASS,
S2-REF-T5-BP2.50-OP4.25,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,4.25,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,13.25,8.25,15.5,10.5,13.5,22.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,6.75,10.0,1134.75,CONDITIONAL_PASS,
S2-REF-T5-BP2.50-OP4.50,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,4.5,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,13.5,8.5,15.5,10.5,13.5,22.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,7.0,10.0,1139.0,CONDITIONAL_PASS,
S2-REF-T5-BP2.50-OP4.75,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,4.75,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,13.75,8.75,15.5,10.5,13.5,22.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,7.25,10.0,1143.25,CONDITIONAL_PASS,
S2-REF-T5-BP2.50-OP5.00,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,5.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,14.0,9.0,15.5,10.5,13.5,22.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,7.5,10.0,1147.5,CONDITIONAL_PASS,
S2-REF-T5-BP2.50-OP5.25,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,5.25,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,14.25,9.25,15.5,10.5,13.5,22.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,7.75,10.0,1151.75,CONDITIONAL_PASS,
S2-REF-T5-BP2.50-OP5.50,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,5.5,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,14.5,9.5,15.5,10.5,13.5,22.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,8.0,10.0,1156.0,CONDITIONAL_PASS,
S2-REF-T5-BP2.50-OP5.75,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,5.75,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,14.75,9.75,15.5,10.5,13.5,22.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,8.25,10.0,1160.25,CONDITIONAL_PASS,
S2-REF-T5-BP2.50-OP6.00,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,6.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,15.0,10.0,15.5,10.5,13.5,22.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,8.5,10.0,1164.5,CONDITIONAL_PASS,
S2-REF-T5-BP2.50-OP6.25,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,6.25,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,15.25,10.25,15.5,10.5,13.5,22.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,8.75,10.0,1168.75,CONDITIONAL_PASS,
S2-REF-T5-BP2.50-OP6.50,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,6.5,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,15.5,10.5,15.5,10.5,13.5,22.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,9.0,10.0,1173.0,CONDITIONAL_PASS,
S2-REF-T5-BP2.50-OP6.75,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,6.75,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,15.5,10.5,15.5,10.5,13.5,22.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,9.25,10.0,1172.25,CONDITIONAL_PASS,
S2-REF-T5-BP2.50-OP7.00,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.5,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,7.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,15.5,10.5,15.5,10.5,13.5,22.0,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,9.5,10.0,1171.5,CONDITIONAL_PASS,
S2-REF-T5-BP2.75-OP1.00,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,1.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,9.75,4.75,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,3.75,10.0,73.75,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP2.75-OP1.25,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,1.25,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,10.0,5.0,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,4.0,10.0,78.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP2.75-OP1.50,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,1.5,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,10.25,5.25,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,4.25,10.0,82.25,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP2.75-OP1.75,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,1.75,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,10.5,5.5,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,4.5,10.0,86.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP2.75-OP2.00,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,2.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,10.75,5.75,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,4.75,10.0,90.75,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP2.75-OP2.25,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,2.25,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.0,6.0,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,5.0,10.0,95.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP2.75-OP2.50,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,2.5,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.25,6.25,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,5.25,10.0,99.25,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP2.75-OP2.75,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,2.75,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.5,6.5,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,5.5,10.0,103.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP2.75-OP3.00,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,3.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.75,6.75,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,5.75,10.0,107.75,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP2.75-OP3.25,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,3.25,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.0,7.0,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,6.0,10.0,112.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP2.75-OP3.50,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,3.5,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.25,7.25,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,6.25,10.0,116.25,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP2.75-OP3.75,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,3.75,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.5,7.5,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,6.5,10.0,120.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP2.75-OP4.00,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,4.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.75,7.75,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,6.75,10.0,124.75,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP2.75-OP4.25,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,4.25,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,13.0,8.0,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,7.0,10.0,1129.0,CONDITIONAL_PASS,
S2-REF-T5-BP2.75-OP4.50,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,4.5,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,13.25,8.25,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,7.25,10.0,1133.25,CONDITIONAL_PASS,
S2-REF-T5-BP2.75-OP4.75,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,4.75,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,13.5,8.5,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,7.5,10.0,1137.5,CONDITIONAL_PASS,
S2-REF-T5-BP2.75-OP5.00,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,5.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,13.75,8.75,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,7.75,10.0,1141.75,CONDITIONAL_PASS,
S2-REF-T5-BP2.75-OP5.25,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,5.25,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,14.0,9.0,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,8.0,10.0,1146.0,CONDITIONAL_PASS,
S2-REF-T5-BP2.75-OP5.50,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,5.5,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,14.25,9.25,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,8.25,10.0,1150.25,CONDITIONAL_PASS,
S2-REF-T5-BP2.75-OP5.75,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,5.75,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,14.5,9.5,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,8.5,10.0,1154.5,CONDITIONAL_PASS,
S2-REF-T5-BP2.75-OP6.00,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,6.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,14.75,9.75,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,8.75,10.0,1158.75,CONDITIONAL_PASS,
S2-REF-T5-BP2.75-OP6.25,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,6.25,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,15.0,10.0,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,9.0,10.0,1163.0,CONDITIONAL_PASS,
S2-REF-T5-BP2.75-OP6.50,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,6.5,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,15.25,10.25,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,9.25,10.0,1167.25,CONDITIONAL_PASS,
S2-REF-T5-BP2.75-OP6.75,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,6.75,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,15.5,10.5,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,9.5,10.0,1171.5,CONDITIONAL_PASS,
S2-REF-T5-BP2.75-OP7.00,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,2.75,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,7.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,15.75,10.75,15.5,10.5,13.75,22.25,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,9.75,10.0,1170.75,CONDITIONAL_PASS,
S2-REF-T5-BP3.00-OP1.00,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,1.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,9.5,4.5,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,4.0,10.0,68.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP3.00-OP1.25,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,1.25,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,9.75,4.75,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,4.25,10.0,72.25,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP3.00-OP1.50,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,1.5,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,10.0,5.0,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,4.5,10.0,76.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP3.00-OP1.75,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,1.75,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,10.25,5.25,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,4.75,10.0,80.75,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP3.00-OP2.00,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,2.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,10.5,5.5,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,5.0,10.0,85.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP3.00-OP2.25,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,2.25,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,10.75,5.75,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,5.25,10.0,89.25,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP3.00-OP2.50,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,2.5,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.0,6.0,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,5.5,10.0,93.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP3.00-OP2.75,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,2.75,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.25,6.25,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,5.75,10.0,97.75,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP3.00-OP3.00,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,3.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.5,6.5,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,6.0,10.0,102.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP3.00-OP3.25,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,3.25,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,11.75,6.75,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,6.25,10.0,106.25,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP3.00-OP3.50,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,3.5,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.0,7.0,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,6.5,10.0,110.5,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP3.00-OP3.75,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,3.75,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.25,7.25,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,6.75,10.0,114.75,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP3.00-OP4.00,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,4.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.5,7.5,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,7.0,10.0,119.0,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP3.00-OP4.25,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,4.25,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,12.75,7.75,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,7.25,10.0,123.25,FAIL,PTO_NOMINAL_LT_13;PTO_RESIDUAL_LT_8
S2-REF-T5-BP3.00-OP4.50,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,4.5,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,13.0,8.0,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,7.5,10.0,1127.5,CONDITIONAL_PASS,
S2-REF-T5-BP3.00-OP4.75,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,4.75,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,13.25,8.25,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,7.75,10.0,1131.75,CONDITIONAL_PASS,
S2-REF-T5-BP3.00-OP5.00,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,5.0,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,13.5,8.5,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,8.0,10.0,1136.0,CONDITIONAL_PASS,
S2-REF-T5-BP3.00-OP5.25,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,5.25,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,13.75,8.75,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,8.25,10.0,1140.25,CONDITIONAL_PASS,
S2-REF-T5-BP3.00-OP5.50,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,5.5,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,14.0,9.0,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,8.5,10.0,1144.5,CONDITIONAL_PASS,
S2-REF-T5-BP3.00-OP5.75,STAGE_2_INNER_SUPPORT_AND_FASTENERS,REFINED_0.25_MM,3.0,0.0,METAL_PLATE_5MM_CANDIDATE,5.0,0.0,5.75,REVERSED_AWAY_FROM_BELT,STANDARD_REVERSED,14.25,9.25,15.5,10.5,14.0,22.5,7.0,8.5,290.0,145.0,-145.0,0,0,0,0,0,7,7,2,8.75,10.0,1148.75,CONDITIONAL_PASS,
